"","cluster","SLC16A7+","Ionocytes","Brush+PNEC","FOXJ1hi/TUBB4Blo","Ciliated","Secretory","Basal"
"176","PAQR4",8.06626899528451,8.06626899528451,13.2284168502964,106.438931645696,15.8777330079539,40.2945582473657,9.03383037991926
"177","E2F8",17.5349530448495,17.5349530448495,17.5349530448495,53.9069776141286,31.6832918169625,22.3816868545009,21.7929666330718
"178","FOXN4",20.5673445136945,11.6173938976502,11.6173938976502,67.9538933707525,16.9289581923835,11.6173938976502,14.0612921199561
"179","NEK2",16.115729609243,6.69077545456005,18.8088821107075,118.637834235425,17.7183589072045,17.166978084611,23.3457921244777
"180","PSMC3",11.3927762176302,7.34993172182282,16.4358058123732,120.167872905241,25.1176905903624,28.0520496861155,28.0434221073331
"181","HELLS",17.4602118288357,17.4602118288357,40.7218849288032,77.7093899821678,21.763594572786,20.4008097480149,24.2187295165034
"182","TACC1",9.99899653403384,7.08302106158854,40.5873615733134,100.433692563786,23.2291250947668,34.4046475296985,31.1742461966512
"183","LAYN",32.2776945297937,36.3898753564308,26.8902781356268,85.8036179781322,22.9443689773721,23.7519135075249,13.4894379479513
"184","OAT",8.58209467350156,20.691215390193,16.9984615351249,135.581275920161,12.015909362079,26.8718762504719,18.7193654856986
"185","CASP3",26.5087432053287,36.6245296853902,26.7022200021952,83.5370922079553,27.3858388319821,40.3177426874565,28.5558860306224
"186","PRPS2",11.086550968105,30.2661308302985,51.7158101051824,114.570293142979,27.3514608353958,26.432260892127,24.410499538994
"187","YWHAH",10.6600267205441,58.2929789990528,35.791019348988,70.4363243656605,27.1428931031013,15.2026364148547,16.1178595789726
"188","LCK",40.9495851091004,13.0062331632132,26.5425484323665,54.4934202867003,13.0062331632132,13.0062331632132,13.0062331632132
"189","AMD1",19.3568922104392,4.70618746376502,36.1664806819843,77.5228553616956,18.7419540385761,40.3731505761071,33.7819721151821
"190","INSIG1",24.4777135771309,52.2368165401293,13.7841965739028,112.038785309538,20.9086173159862,59.4085302580944,15.132479443886
"191","CDT1",22.3366739019498,13.2551377383319,13.2551377383319,117.736190027778,22.3894250666161,35.2746532402777,18.9450819559484
"192","BAMBI",12.9294306993603,12.9294306993603,30.8052294471886,76.0188513084527,29.039583353772,41.1623435084634,15.4910613434526
"193","DPY19L1",46.1142244010677,7.33885685854539,11.7144124490067,165.717813393703,38.9087060817745,19.5436075164595,34.442816170822
"194","CENPM",22.7942242265177,39.652546811708,11.1501411103653,83.3439429946099,34.0536764549617,19.1922124931821,12.1105305937913
"195","ACTL6A",15.1989113579543,22.4893155371631,30.3692239925436,93.595363137526,28.1091931866337,19.3734123704244,32.6795667001074
"196","GADD45B",10.2185612329383,81.1736100228033,17.6823772502188,110.978050556835,23.4475669127308,59.3214354504608,14.7224862177056
"197","KIAA0895",10.6974652768147,10.6974652768147,29.9158715676763,158.350540181089,41.8041330546539,14.8101769226999,14.0570639780868
"198","TAF11",29.8354315976964,5.82788967468495,37.3397751867991,54.9161774786091,24.6579089042351,30.5399222479928,26.6156510648567
"199","TCF19",57.2352176708935,10.4406647657957,10.4406647657957,146.090921883344,20.104720736454,21.8992302135098,24.9153130277686
"200","DBF4",26.7586870908137,11.7972459522046,18.8309715682194,133.921945250389,24.1445934223268,20.1430950477452,29.7217030261299
"201","AZGP1",0.764190034718204,0.764190034718204,193.982364353985,3.2248740723219,0.922366261140319,0.844220576446602,0.842851357867725
"202","CRYM",3.70021553908377,3.70021553908377,124.731678047854,15.5031359189363,5.35329851312787,7.69133893612143,4.09445439759263
"203","ASCL2",5.92793140098567,5.92793140098567,121.965515023574,5.92793140098567,9.30354014685506,9.16095115878331,7.45767827263844
"204","LRMP",6.77773138075041,15.5744246698493,139.746962293512,2.42966252125936,2.65795979190456,6.80443230308028,5.55227296531293
"205","NOS2",16.6730770540251,7.87299416060143,131.638302362186,7.87299416060143,8.4339329133259,7.87299416060143,9.11407097415468
"206","NREP",0.427738671117574,5.6500693408739,125.53241389208,0.427738671117574,0.580623129181388,0.730918940975547,0.711500237240674
"207","ASCL1",24.1996294758326,7.54445908406354,34.1619410346123,7.54445908406354,7.92530137295924,9.75398422960935,7.95987129855735
"208","HOMER3",7.80033552656205,16.8062775593188,109.969190370573,2.50549679066768,8.30230019201569,13.924536034534,24.4087244809559
"209","INPP5B",21.6805671030962,14.5021733993527,143.453626088991,30.40410118367,16.1490034145032,14.7695318004527,5.93853256930282
"210","IL1B",12.7242726865431,12.7242726865431,93.5202665711565,12.7242726865431,13.7929035084191,14.3830444977443,25.1791440815034
"211","FGF1",25.7959398688438,17.2150842199413,36.8454940675299,17.2150842199413,19.7874565205132,17.2150842199413,17.2150842199413
"212","COLCA2",25.0490439307144,3.60783528842852,103.517659050722,15.1160818224908,20.0336529580496,11.3053313159352,8.91489979642979
"213","TUBB2B",9.35745722325371,9.35745722325371,122.824691615653,9.35745722325371,9.35745722325371,13.4198010359006,9.35745722325371
"214","MYC",6.23425732177646,22.1704979193645,147.588963907028,6.23425732177646,7.3615700611689,16.461210958158,30.036043707971
"215","FRAT2",10.4247404381783,4.48150708097109,105.052583941502,28.7722153126941,11.3268449693522,16.3286057203275,16.0471723128984
"216","HOXA1",25.5437358684437,15.1582880590934,157.527489049303,15.1582880590934,27.1067926725402,20.4143491492323,22.261779973031
"217","NKX3-1",11.8914035470863,11.8914035470863,181.186665183459,11.8914035470863,14.375864816325,32.8986661701592,15.5635014335641
"218","GYS2",17.1861377510904,17.1861377510904,110.760399396998,45.7070607008903,18.9954172435028,17.1861377510904,17.1861377510904
"219","MLLT11",14.7454210781925,14.7454210781925,128.023568844161,14.7454210781925,14.7454210781925,14.7454210781925,30.5865535265908
"220","FMNL2",16.7707185604868,33.6281560691764,102.539000199621,9.81353078648958,16.1507186587944,22.0638936694123,20.3639099126601
"221","ACADSB",7.00776691052365,7.00776691052365,115.22153474012,18.6373711299197,17.0372819805118,19.2586584602006,18.6377212038102
"222","RAPGEF5",42.7301286016838,51.6890777476141,75.9529484058006,13.4122133018098,19.0381959050232,32.918457116026,16.6379613713686
"223","KCNN3",23.7128848216895,7.39271192069326,162.679172433058,7.39271192069326,13.9298645895125,19.9596611519894,12.7856308350944
"224","SOX4",7.52353872728828,24.1799829995644,100.374850555036,19.0513796950408,5.95260252537174,25.3518338997834,13.7004473718249
"225","HOTAIRM1",32.4593384328523,38.7262577823852,71.7091242161299,26.499476399394,27.2577096831587,16.2549696968168,15.1750665537454
"226","POU2F3",18.4514925485887,8.48912389376903,136.023463584326,8.48912389376903,14.4792029413921,18.8899861024812,15.1487270325405
"227","TSN",13.6631578122805,35.4007173401207,170.333064825001,49.8402495079609,23.4595258690119,36.5106023972771,26.0125509435154
"228","RAD51L3-RFFL",15.7260957783543,15.7260957783543,48.3850135994035,15.7260957783543,32.5141522913426,35.5983437150311,46.5686755642028
"229","RFFL",15.7260957783543,15.7260957783543,48.3850135994035,15.7260957783543,32.5141522913426,35.5983437150311,46.5686755642028
"230","LFNG",11.9028269951189,7.98462650492728,66.2149713983166,7.98462650492728,14.8405371848987,7.98462650492728,18.8578899094978
"231","PRDM1",14.4623683993749,14.4623683993749,111.281325330424,14.4623683993749,23.1763056726763,40.001404638178,26.0096106827166
"232","TUBB3",6.11690879910566,67.1414991259769,96.19146611121,6.11690879910566,7.21177891086591,12.2542964750554,9.23322589411941
"233","ALPL",25.7031129759253,11.0768068763484,87.0183885686902,11.0768068763484,14.8290961992846,32.1160180739084,45.4967720981154
"234","PDXP",45.536138489272,53.9413739165354,120.606350171142,13.9966361228925,39.5150338089588,27.2653626392284,24.8924426922736
"235","NIFK",35.7478808396187,15.7232533859152,110.905997136216,48.3373446240717,46.8977697420255,20.9147995557397,40.2923418984726
"236","IL23A",25.1808325579416,12.8359863161745,158.443432356154,12.8359863161745,15.8940558416249,14.9306213483421,12.8359863161745
"237","EPB41L4A-AS1",8.28819652589195,4.6815593368561,81.9311176187988,30.0565927500418,12.8144659245324,21.5966892848471,40.423032461678
"238","TMEM185B",17.3405607198511,12.2835882961258,119.210427063296,12.2835882961258,34.2848144844425,52.8821325696865,39.7219498462869
"239","SPTSSB",9.43077686654551,63.2594119495678,85.3939159861693,9.43077686654551,28.0308236844554,18.2391771502142,15.9195198189823
"240","MAFF",49.056975981369,148.059312242105,123.823062022527,15.1467191129936,32.5707416431083,72.6256939745273,41.6412472418664
"241","KYNU",23.9422774502213,13.5237131736111,119.684235263895,13.5237131736111,24.5616262198838,62.5844850728801,37.3689437706271
"242","DIP2B",46.3723973388497,41.1379032209023,167.846826824141,11.5678175244516,21.3296314577821,57.9751423900186,59.2905910801629
"243","AHCY",7.40302806702347,45.3283767710372,70.3984353494292,50.400167389874,17.5511687530935,28.5144718705058,45.1524286878517
"244","HDAC2",28.7704968510874,42.2965274005844,124.266652514016,64.6587134179986,33.1462676505408,36.9805010915447,35.97897239989
"245","ADAM10",37.5990243989949,111.103834994484,121.638071381137,21.4912901950264,31.1281545299727,60.296622372046,50.5899056923787
"246","XPO5",16.278060285082,11.5309414748371,47.4191160285443,30.6668926760671,35.7650365597398,30.0301239482429,28.5704555404902
"247","SH3BP4",35.0534431946351,29.9690663658563,180.972742021072,42.7838351698991,24.0266206502508,28.9330614292745,20.1475435830298
"248","CCNJ",53.6907264539821,16.3953662174435,94.4456456132445,16.3953662174435,23.8745900432436,40.8520008494852,35.9027548162312
"249","NAV1",56.7091397698809,9.62005970095533,83.3728382297142,51.9525556347522,25.0418927011185,56.2396596705233,37.8558848958005
"250","SKAP2",25.4092228649934,67.3613741933027,173.444152943908,5.94060667312368,54.1474655287174,37.0974104442472,34.9954361700186
"251","TMPRSS11E",2.47578541651259,98.0483402006754,2.47578541651259,2.47578541651259,2.47578541651259,2.47578541651259,3.41226531643523
"252","CFTR",1.91684967110374,103.999438172944,1.91684967110374,1.91684967110374,2.88203182055962,4.40161994205348,2.36133342065051
"253","CLCNKA",3.65002274202202,129.835469441556,3.65002274202202,3.65002274202202,3.65002274202202,3.65002274202202,4.05484404968895
"254","POSTN",4.14955376837591,44.742350225186,4.14955376837591,4.14955376837591,4.14955376837591,4.81209157195878,4.66555831571987
"255","CLCNKB",4.18587078136224,129.738636744466,4.18587078136224,4.18587078136224,4.58787788070046,4.92838347885653,4.18587078136224
"256","THBS1",3.15187522145532,102.78257353957,2.23270390194452,2.23270390194452,4.19335871208031,7.34576496131568,9.67082522630368
"257","AMACR",2.05097861724938,72.9571307172963,4.45231173661407,6.56358283561986,4.26022973674185,4.53115900400384,2.80862649744452
"258","FXYD2",6.26140910225759,176.997684348379,6.26140910225759,6.26140910225759,6.26140910225759,6.26140910225759,6.26140910225759
"259","C1QTNF3-AMACR",2.05097861724938,72.9571307172963,4.45231173661407,6.56358283561986,4.26022973674185,4.53115900400384,2.80862649744452
"260","FXYD6-FXYD2",6.98277281631597,177.461209002595,6.98277281631597,6.98277281631597,7.61369476361931,8.1939201076349,6.98277281631597
"261","LTBP2",7.51056527847855,185.474140172958,7.51056527847855,7.51056527847855,7.51056527847855,9.69760108623147,9.29867140799316
"262","ATP6V1B1",1.79051074473154,158.559204297728,3.963355199772,1.79051074473154,2.26617926518979,3.79669045154133,2.19404761099307
"263","FOXI1",1.0341536352133,100.491647296809,5.17223017080571,1.0341536352133,1.14032401924414,1.52909168286967,1.43219256726868
"264","SDC2",7.46714181498772,138.908901827643,7.46714181498772,7.46714181498772,8.46505516532247,7.46714181498772,10.3849769573264
"265","NEURL1",6.04710283893654,110.323390402876,9.60205912376784,3.41568526616299,3.62994577136273,4.50039480847341,4.08879330341375
"266","EFHD1",5.69755512637582,123.819670134284,3.38570480120811,3.38570480120811,3.6133167381763,3.70682740573458,4.59379762709423
"267","ATP6V0A4",5.04644391394068,107.46763037986,5.04644391394068,13.4211724378556,10.8132517373043,6.46631935255662,6.32329336096103
"268","ASCL3",1.55127639840634,76.881149366243,19.6153300260948,1.55127639840634,1.55127639840634,1.55127639840634,1.55127639840634
"269","TMEM61",6.59538174302882,169.668359558897,5.91452018928041,3.61713736364691,7.73528135398133,6.24628171661407,5.20771950581806
"270","AKR1B1",5.24584782465847,54.9531014516011,17.8936974565634,8.63141115472063,7.23800037409939,3.47126656768658,4.53751936461364
"271","RCAN2",9.13817920980228,54.180466324364,9.13817920980228,9.13817920980228,9.43247378812527,14.2145405078263,9.13817920980228
"272","SNTB1",14.3883542820483,96.5280464401618,21.9794849614842,14.6385105390272,16.2836912715173,13.527770379175,14.7375955258915
"273","ATP6V1G3",13.2191981165135,45.2984014666241,13.2191981165135,13.2191981165135,13.2191981165135,13.2191981165135,13.2191981165135
"274","PDE1C",8.3697892069073,137.012632921007,13.7261800521167,8.3697892069073,10.8020814268663,13.5086812016718,11.1538952003525
"275","TFCP2L1",5.29005629775293,135.883631897368,8.96242047281608,4.831328853164,2.67741462654912,7.65818792963318,8.10454788655912
"276","LINC01187",17.5871694442666,12.4582793046746,12.4582793046746,12.4582793046746,13.0873973171887,14.5578630889091,13.3779538532391
"277","RARRES2",14.9520489515687,318.06541269302,8.81283772119763,36.9239628286861,16.5278643137003,13.8664060884352,10.9990030984869
"278","TMPRSS13",8.07628531869313,19.1467513708052,15.1229313060563,25.1076600900955,10.6720596723399,15.7395837870189,10.4830231708171
"279","NGFR",3.93129583725828,130.403591990332,18.8489125290863,3.93129583725828,4.2310848978215,7.56150132416312,14.8888786000309
"280","KCNMA1",13.0645331182879,109.025614035077,4.27302473473975,4.27302473473975,8.52028875349174,5.02311377499642,7.54193425903963
"281","SLC35F3",13.9381518443455,9.87341307071043,9.87341307071043,9.87341307071043,9.87341307071043,11.31095519502,9.87341307071043
"282","STAP1",22.9120449046632,250.148986186653,10.8190224970084,10.8190224970084,10.8190224970084,10.8190224970084,11.6501949322416
"283","TRIM47",12.2505364283012,183.235627201288,5.24388421398277,5.24388421398277,20.4963716392727,14.4586661375087,8.40280918373256
"284","GPR116",15.8052150071633,75.9865953065636,6.2474975760328,6.2474975760328,8.83996967334951,8.49515968225463,6.2474975760328
"285","NRIP3",24.2743454448912,83.1529102985943,9.95159694501155,9.95159694501155,14.236352677844,15.0043417472077,27.413299596091
"286","MGAT5",19.8124996729037,64.1574639082153,11.5105064422411,10.6491790186454,11.8989913211414,12.000201077537,5.93216651072098
"287","TBC1D4",8.19426631961207,84.5363653846012,17.7883025210078,8.19426631961207,11.8047277633717,12.2863147143993,11.8190025753707
"288","BSND",17.4515094422013,229.843495172948,17.4515094422013,17.4515094422013,21.0225052549213,17.4515094422013,17.4515094422013
"289","ITPR2",20.8167092982764,67.8845195466019,4.51069472847238,4.51069472847238,7.62421748858679,7.39894690348085,10.5569740389504
"290","SEMA3C",25.0113617441123,100.857589017288,17.2600415316664,22.0315524015367,18.4773668625809,14.9578301590537,18.1982164363809
"291","SLC29A1",16.7988727054162,195.87002150093,22.6000343370167,6.10462214428584,11.0646591838153,12.0371376764077,6.10462214428584
"292","DMRT2",3.76385508801983,114.129831959412,11.2355299384676,2.51183258533545,5.88104768099543,3.0570203285018,3.66665841043563
"293","SSFA2",17.2350325451928,182.895673799895,29.5412138637984,9.43803658619545,8.65611405893108,22.1603039932672,14.6576720848228
"294","NCALD",23.9920019519933,66.6422922583806,4.47324963092088,4.47324963092088,23.4329411488643,6.24908763871296,5.82118016107339
"295","ATP6V0D2",26.7738055876315,170.023263076027,9.91033793022788,9.91033793022788,12.9775102882369,11.4918724180305,9.91033793022788
"296","ATP7A",4.66934329299161,42.0752534207454,31.6223685370455,19.5635802722312,11.5488403673925,24.3216575849138,12.0039154717405
"297","CGNL1",23.8345192732494,119.979436156619,10.797611489596,10.797611489596,14.0860180128266,14.1941395722781,10.797611489596
"298","CDA",6.3855835592227,94.8447986028274,20.2866275317556,6.3855835592227,6.98034266507201,6.3855835592227,7.35808989238232
"299","SULT1C2",19.4748710481041,19.4748710481041,33.6996578013283,19.4748710481041,20.9493006765078,22.2641599713819,19.4748710481041
"300","NCKAP5",13.0363951373223,13.0363951373223,27.9018338543931,13.0363951373223,16.4451029327375,18.217777508809,32.4970758427985
"301","LOC286367",118.328376366223,11.9205770011555,11.9205770011555,11.9205770011555,16.7605832907966,14.1889681581228,14.2442760913192
"302","SLC2A3",101.024661405638,7.60701208412147,7.60701208412147,7.60701208412147,16.8382539398678,32.6119316222835,12.956123951735
"303","EXD3",86.5757586666692,13.2963062793333,7.98936528386805,17.6703826468885,19.3275467312059,11.590987506529,10.8763508535996
"304","MAB21L3",66.6788226584299,27.7596774613978,5.22185151666608,15.5901755716719,19.0836996555225,12.1877381242817,7.03423009386356
"305","LINC-PINT",53.5132679512243,10.9556487379165,27.4539259258582,10.9556487379165,16.6619771154607,16.9785939471077,13.6373718858961
"306","KCNJ14",90.4246867409799,16.8775717729727,16.8775717729727,16.8775717729727,20.6136532742812,16.8775717729727,20.2992194572608
"307","AKR1D1",102.241147619595,2.64697278052,13.7789657117549,29.8301472754925,15.5874408723982,8.02448679934642,7.14121688042014
"308","LOC728730",92.9362667650683,41.453972550756,26.565998836783,18.9634308192032,22.1252569978062,13.7630451537037,9.8062810317191
"309","MYO3B",86.2082715425641,5.05423564703095,10.9718514379582,5.05423564703095,20.037220639991,14.636578118,9.41007409184503
"310","VNN1",112.897373663546,11.7192018038342,11.7192018038342,11.7192018038342,16.1713742395643,20.8299621957504,15.1838898664407
"311","ATP8B4",104.170890143338,16.5398159750249,16.5398159750249,16.5398159750249,21.7341691360797,18.418875023468,16.5398159750249
"312","MCHR2",69.2908167437273,5.50003333000294,5.50003333000294,5.50003333000294,18.9829465221787,11.1020385076197,11.8567170591967
"313","LIMS3",82.6303133818669,26.1525563141368,10.3785781093589,17.2922206985869,19.7320243439517,9.41743248500815,10.3376173005442
"314","LIMS3L",82.6303133818669,26.1525563141368,10.3785781093589,17.2922206985869,19.7320243439517,9.41743248500815,10.3376173005442
"315","FAM74A3",89.1701979152704,8.02195547243094,27.5173269909274,25.6720225184836,22.8571675274435,16.5929230605472,11.9108095950317
"316","LRRC2",98.276360683141,43.956642350387,6.52877560834731,3.98104027585142,25.6867948141151,17.0818273440165,10.5559473082097
"317","LINC00696",122.022955697325,56.2891927841603,8.19543942488454,5.01207692366699,24.2980053611647,21.1543251292331,14.000396566579
"318","RSRP1",67.9782034194942,21.5450706188208,7.52990015443276,10.7684151807679,22.8172707809066,11.4175774231648,10.3641275538833
"319","LOC100507053",106.360688726817,8.43899192221309,8.43899192221309,8.43899192221309,22.9991288728831,12.9468502096715,12.5990586115907
"320","POU5F1",107.793069864821,17.1842812742464,17.1842812742464,17.1842812742464,24.7732936278093,31.2773445263924,17.1842812742464
"321","ANKRD62",77.200625893494,16.9714488844823,7.59265271977902,12.9528323430143,21.2277209677484,16.8704325605196,10.2983940681214
"322","ZNF114",102.475447223571,3.84296731813521,3.84296731813521,3.84296731813521,21.9156347000677,21.1458989005485,8.45057697673491
"323","LINC00663",98.2893053638098,30.060204807339,16.0005070827748,10.6684336260336,25.2680915192951,14.9809411516399,6.32894727395165
"324","BLZF1",74.1753058885782,9.36392611826177,31.3304305367422,39.2329089516326,24.5704402144832,20.5708475236375,14.4494630048272
"325","VSTM4",84.0108621420605,7.86734311781949,12.600064501914,22.1178832768988,21.2968106475254,11.1144017755951,9.18121604593324
"326","LOC400891",98.4900590925308,5.0973019183622,6.49011967707554,5.47345247351057,22.3544317511733,10.2187615111538,6.82628127378085
"327","LINC01212",98.586354374373,22.549480201912,8.30495985245477,26.3970517565785,23.1645587905416,11.6753845970162,6.86035267256587
"328","TLR7",116.155397070594,5.20010427396748,27.0369650269489,21.9443864544398,24.8703375380204,17.6539275737461,7.45824212908431
"329","BSN-AS2",100.568342104902,6.32145239850909,13.755656461108,6.32145239850909,25.5573966693545,20.5309514980324,12.965927962114
"330","NCRUPAR",85.7719059847352,13.7362114586681,38.5777241996596,24.1561821494324,21.052684114856,15.6504594555998,14.2398115329111
"331","TPT1-AS1",70.4275558020888,12.4639822025539,12.4639822025539,12.4639822025539,18.9876916127749,15.0943911157684,19.8666908293327
"332","UGDH-AS1",78.2250800249338,16.2734947381954,10.2285489550561,11.207199820272,26.4318183748546,12.0263921760108,6.61245881233026
"333","LOC100128531",97.7917582155011,6.35896338945895,18.1145991778584,28.3015561757217,19.230425026308,10.4033085270945,12.0906837234494
"334","ZFP14",65.2016339371397,5.27040698643615,5.27040698643615,5.27040698643615,25.0676552988612,14.8331576725315,11.1517009345475
"335","DMBX1",121.814385385763,24.0684820232751,12.124848548382,2.74037878309829,27.9525490579385,11.6374465509603,9.51017059149398
"336","ZNF625",66.5313103247271,12.0070670414878,12.732552953357,10.7875496714371,26.8567888785508,11.571853498538,12.3672205912471
"337","PDE6A",71.6846161226725,4.01566683859933,11.13241409758,17.872350201606,24.9271534925368,15.0595710002532,12.1437732403853
"338","NPIPB5",71.6352661492182,17.0771265658989,5.21766252649006,20.6661452795877,14.0170906838688,15.0733243376063,12.328235742304
"339","DAK",99.5120272230973,23.250715227775,13.7349272733781,11.526206890423,23.962682258344,15.9893791984699,12.0571834088394
"340","ZNF169",121.050333386205,44.2308219744636,12.4375341837336,12.4375341837336,20.6436249061821,16.5566655856874,14.5472786205939
"341","PDCD7",72.726230917706,4.34883641036997,39.1123594669056,4.34883641036997,28.1521622637203,17.1630090837849,18.1382760387698
"342","ACSS3",62.918965647565,3.87621647937772,20.8194137440362,17.2517046759882,20.95718110504,22.3429558607107,8.02512216714723
"343","GON4L",106.232369087017,14.9721581769943,13.6696232778908,30.6962444553043,30.0261169877261,15.0911048385809,15.8608638281938
"344","LILRB3",101.399150470918,3.4810789530797,21.1236503167617,3.4810789530797,25.7598135510896,16.3333941755434,11.2362263640149
"345","EGFEM1P",100.323896756272,5.59871029386255,13.8119865414221,5.59871029386255,28.7671806638385,13.0022222040854,11.1504566477139
"346","GRAMD1B",95.3127845706447,14.7882533010022,14.7882533010022,14.7882533010022,23.6225932561904,27.9816781303765,19.3383989131944
"347","VWDE",54.9039569065576,19.3386406917834,33.4639224078142,19.3386406917834,26.8090944195108,21.8565682802339,21.8426404706007
"348","HIPK1-AS1",76.3276272250141,35.9641263434848,9.75529848118094,23.1706129396223,19.6603090132692,12.3268327219289,9.55058652495732
"349","KCNQ1OT1",75.6412301239236,25.2275691421604,7.64908072908447,13.7758925102104,29.759878921224,18.8318987737153,7.54818025275384
"350","FAM95C",91.5350514675009,6.8203392956844,14.8412482425331,6.8203392956844,24.0542783181074,6.8203392956844,9.6672345102036
